697822,697822
697823,697823
697824,697824
697825,697825
697826,697826
697827,697827
697828,697828
697829,697829
697830,697830
697831,697831
697832,697832
697833,697833
697834,697834
697835,697835
697836,697836
697837,697837
697838,697838
697839,697839
697840,697840
697841,697841
697842,697842
697843,697843
697844,697844
697845,697845
697846,697846
697847,697847
697848,697848
697849,697849
697850,697850
697851,697851
697852,697852
697853,697853
697854,697854
697855,697855
697856,697856
697857,697857
697858,697858
697859,697859
697860,697860
697861,697861
697862,697862
697863,697863
697864,697864
697900,697900
697901,697901
697902,697902
697903,697903
697904,697904
697910,697910
697911,697911
697912,697912
697913,697913
697914,697914
697920,697920
697921,697921
697922,697922
697923,697923
697930,697930
697931,697931
697932,697932
697933,697933
697934,697934
697935,697935
697940,697940
697941,697941
697942,697942
697943,697943
697944,697944
697945,697945
699701,699701
699702,699702
699800,699800
699801,699801
699802,699802
699803,699803
699804,699804
699805,699805
699810,699810
699811,699811
699812,699812
699813,699813
699814,699814
699820,699820
699821,699821
699822,699822
699823,699823
699830,699830
699831,699831
699832,699832
699833,699833
699834,699834
699835,699835
699900,699900
699901,699901
699902,699902
699903,699903
699904,699904
699905,699905
699906,699906
699907,699907
699908,699908
699910,699910
699911,699911
699912,699912
699913,699913
699914,699914
699915,699915
699916,699916
699920,699920
699921,699921
699922,699922
699923,699923
699924,699924
699925,699925
699926,699926
699930,699930
699931,699931
699932,699932
699933,699933
699934,699934
699935,699935
699936,699936
699937,699937
699940,699940
699941,699941
699942,699942
699943,699943
699944,699944
699945,699945
699946,699946
699947,699947
699948,699948
699949,699949
742870,742870
742871,742871
742872,742872
742873,742873
742923,742923
742924,742924
799800,799800
799801,799801
799802,799802
799803,799803
799804,799804
799805,799805
799810,799810
799811,799811
799812,799812
799813,799813
799815,799815
799820,799820
799821,799821
799822,799822
799823,799823
